t_hour,day,hour,temp_C,rh_pct,soil_pct,co2_ppm
3109,130,13,,76.85,53.72,675.5
3110,130,14,23.8,83.5,51.5,728.4
3111,130,15,23.62,86.71,50.54,778.2
3112,130,16,23.7,89.47,50.54,779.7
3113,130,17,23.46,86.7,55.43,759.7
3114,130,18,23.2,85.23,54.41,771.9
3115,130,19,23.47,84.83,52.08,809.8
3116,130,20,23.26,82.83,49.62,791.2
3117,130,21,23.67,82.38,51.2,776.1
3118,130,22,23.98,82.35,52.08,737.4
3119,130,23,24.32,86.5,49.67,690.0
3120,131,0,25.64,82.57,44.56,672.2
3121,131,1,26.83,82.05,41.34,633.3
3122,131,2,28.17,75.54,44.11,610.3
3123,131,3,29.22,67.35,44.57,593.2
3124,131,4,29.88,64.45,43.84,576.6
3125,131,5,30.46,58.76,46.96,571.9
3126,131,6,30.44,59.38,50.17,538.8
3127,131,7,30.4,58.5,49.32,516.6
3128,131,8,29.51,55.24,48.86,528.0
3129,131,9,29.03,64.5,47.59,547.1
3130,131,10,28.48,66.82,47.29,559.4
3131,131,11,27.06,66.45,44.84,596.7
3132,131,12,26.02,74.41,42.78,651.5
3133,131,13,24.64,77.0,40.56,709.7
3134,131,14,23.45,84.93,44.21,767.2
3135,131,15,22.14,86.35,42.16,748.2
3136,131,16,22.31,87.81,47.21,733.7
3137,131,17,22.46,91.15,46.23,739.0
3138,131,18,22.5,94.02,50.05,746.6
3139,131,19,23.49,96.1,49.01,737.5
3140,131,20,23.49,94.3,45.4,713.3
3141,131,21,25.41,93.5,47.57,690.1
3142,131,22,25.64,92.43,49.49,681.3
3143,131,23,26.37,88.95,46.39,620.7
3144,132,0,26.88,84.16,44.56,654.5
3145,132,1,27.89,75.56,41.67,620.5
3146,132,2,29.05,73.91,40.6,614.7
3147,132,3,29.57,70.86,40.12,568.8
3148,132,4,30.9,67.15,38.88,560.6
3149,132,5,31.09,69.55,34.99,546.0
3150,132,6,31.06,64.35,34.19,558.5
3151,132,7,30.21,69.93,36.29,550.3
3152,132,8,29.9,70.89,,595.5
3153,132,9,29.06,73.8,36.96,566.8
3154,132,10,27.83,75.23,36.31,611.9
3155,132,11,26.45,73.55,36.58,637.3
3156,132,12,26.81,77.34,41.02,636.9
3157,132,13,25.43,82.56,40.01,715.5
3158,132,14,23.58,88.36,42.86,782.1
3159,132,15,22.43,90.77,44.03,740.9
3160,132,16,21.85,86.54,45.36,760.1
3161,132,17,21.8,84.16,44.43,785.3
3162,132,18,21.94,92.03,44.12,794.1
3163,132,19,22.36,88.56,44.27,820.7
3164,132,20,22.33,92.0,43.09,829.6
3165,132,21,23.11,86.87,43.46,802.2
3166,132,22,,83.59,43.77,820.5
3167,132,23,24.14,82.24,47.27,794.7
3168,133,0,24.81,76.01,46.45,734.1
3169,133,1,25.41,77.28,41.22,672.8
3170,133,2,27.16,73.65,42.63,663.0
3171,133,3,28.42,71.67,41.19,603.5
3172,133,4,29.55,68.08,44.44,564.6
3173,133,5,29.87,68.3,46.45,539.9
3174,133,6,30.31,72.05,44.52,539.8
3175,133,7,29.15,71.17,45.49,
3176,133,8,29.24,77.01,44.01,508.6
3177,133,9,28.66,76.19,44.13,558.3
3178,133,10,28.09,80.6,45.85,569.9
3179,133,11,27.21,84.52,48.47,648.1
3180,133,12,25.56,83.99,,678.2
3181,133,13,23.77,87.83,50.91,732.4
3182,133,14,22.6,90.78,56.06,765.1
3183,133,15,22.24,90.71,54.95,810.2
3184,133,16,22.04,93.92,51.35,827.8
3185,133,17,20.96,95.5,48.32,830.2
3186,133,18,20.47,95.42,51.14,847.5
3187,133,19,20.45,94.39,50.32,889.4
3188,133,20,20.91,92.37,49.76,847.6
3189,133,21,21.09,88.68,47.58,829.7
3190,133,22,21.52,85.93,45.53,785.8
3191,133,23,22.47,80.27,42.8,753.5
3192,134,0,23.94,84.49,42.68,707.9
3193,134,1,24.69,75.52,41.32,609.4
3194,134,2,25.96,69.9,41.13,572.1
3195,134,3,27.61,65.25,40.8,570.0
3196,134,4,27.73,69.14,39.08,526.2
3197,134,5,28.26,63.08,35.63,535.3
3198,134,6,29.12,63.77,32.57,530.6
3199,134,7,28.83,64.81,39.22,524.8
3200,134,8,28.24,67.01,42.37,555.8
3201,134,9,28.31,72.72,45.2,585.3
3202,134,10,27.31,78.67,43.98,612.5
3203,134,11,26.92,79.79,44.45,658.3
3204,134,12,26.0,83.4,43.39,683.3
3205,134,13,24.67,80.86,41.54,663.0
3206,134,14,23.88,84.7,41.35,679.9
3207,134,15,23.11,85.32,44.97,658.8
3208,134,16,22.87,87.33,47.13,700.3
3209,134,17,22.0,83.99,45.28,737.3
3210,134,18,21.78,86.5,44.7,763.7
3211,134,19,21.8,81.44,46.04,767.3
3212,134,20,22.48,81.47,44.32,773.8
3213,134,21,22.48,76.29,43.79,706.7
3214,134,22,23.82,71.85,43.7,677.7
3215,134,23,24.92,73.06,43.37,612.6
3216,135,0,25.17,71.72,42.63,577.1
3217,135,1,26.83,71.74,40.04,591.6
3218,135,2,28.81,72.79,37.87,588.3
3219,135,3,29.84,66.78,34.79,574.4
3220,135,4,30.84,68.65,31.27,543.6
3221,135,5,30.86,61.99,31.16,501.2
3222,135,6,29.82,63.56,33.14,500.7
3223,135,7,28.65,62.18,30.79,531.0
3224,135,8,28.47,60.69,32.24,547.6
3225,135,9,27.59,65.08,34.85,520.8
3226,135,10,26.4,70.93,32.2,548.8
3227,135,11,25.57,76.86,33.17,
3228,135,12,24.98,80.67,38.03,588.2
3229,135,13,23.27,84.23,40.32,605.0
3230,135,14,22.26,88.74,37.56,608.5
3231,135,15,22.38,91.95,40.09,662.7
3232,135,16,21.2,95.14,39.43,700.2
3233,135,17,21.34,96.32,41.55,719.7
3234,135,18,20.96,98.46,40.46,779.0
3235,135,19,21.41,91.96,40.49,783.0
3236,135,20,22.34,89.67,39.27,745.8
3237,135,21,23.22,82.83,38.97,734.4
3238,135,22,24.33,80.77,37.29,695.9
3239,135,23,24.48,82.16,36.25,694.1
3240,136,0,26.0,76.33,33.24,661.4
3241,136,1,26.44,72.53,33.75,631.4
3242,136,2,27.48,70.87,33.54,557.8
3243,136,3,28.37,61.0,29.8,532.5
3244,136,4,29.16,57.29,31.76,510.1
3245,136,5,29.61,57.28,31.35,471.1
3246,136,6,29.2,48.28,31.88,464.0
3247,136,7,28.37,47.08,33.82,481.9
3248,136,8,28.52,53.29,34.96,494.7
3249,136,9,27.99,59.52,37.93,479.1
3250,136,10,27.72,64.12,37.94,503.0
3251,136,11,26.6,70.57,40.82,526.2
3252,136,12,24.77,74.93,41.75,568.9
3253,136,13,24.28,80.25,43.45,607.1
3254,136,14,23.08,82.51,44.8,629.6
3255,136,15,22.41,85.7,47.65,648.0
3256,136,16,21.42,85.92,49.06,674.5
3257,136,17,21.87,91.18,47.82,715.2
3258,136,18,21.16,95.77,46.09,726.5
3259,136,19,21.1,98.42,45.44,757.1
3260,136,20,21.56,94.33,43.16,767.4
3261,136,21,21.65,88.02,40.24,776.3
3262,136,22,22.75,88.15,35.2,771.9
3263,136,23,24.57,85.16,31.59,765.2
3264,137,0,25.24,81.19,35.25,685.2
3265,137,1,26.42,74.33,33.15,657.4
3266,137,2,25.93,71.26,36.34,645.5
3267,137,3,26.95,64.09,36.24,639.7
3268,137,4,,63.29,35.36,582.4
3269,137,5,27.76,65.41,31.83,573.7
3270,137,6,28.65,68.83,31.88,557.8
3271,137,7,28.41,70.03,35.95,596.1
3272,137,8,28.0,65.85,39.23,556.2
3273,137,9,27.26,67.97,39.88,546.7
3274,137,10,25.58,76.66,37.87,521.1
3275,137,11,24.32,76.16,36.66,556.1
3276,137,12,24.09,78.85,35.94,645.2
3277,137,13,22.17,86.08,39.65,667.8
3278,137,14,21.16,90.25,43.73,693.2
3279,137,15,20.49,99.43,44.48,726.3
3280,137,16,21.04,97.51,44.05,735.6
3281,137,17,21.1,94.44,47.19,751.4
3282,137,18,20.68,97.57,44.73,759.3
3283,137,19,21.51,92.09,44.32,727.4
3284,137,20,21.44,89.22,44.48,710.6
3285,137,21,22.57,86.01,41.7,708.3
3286,137,22,22.62,85.47,39.39,702.4
3287,137,23,24.17,82.84,36.93,698.7
3288,138,0,24.93,79.35,38.81,665.0
3289,138,1,25.44,73.23,41.39,632.2
3290,138,2,26.39,72.49,40.07,611.6
3291,138,3,27.45,80.34,38.16,560.2
3292,138,4,27.88,77.58,35.88,517.4
3293,138,5,28.64,73.98,35.2,498.1
3294,138,6,28.5,67.41,33.7,459.0
3295,138,7,28.74,64.57,33.51,475.3
3296,138,8,,64.38,34.64,513.7
3297,138,9,27.83,64.31,34.28,511.2
3298,138,10,26.74,66.81,34.65,546.4
3299,138,11,25.87,,35.21,557.4
3300,138,12,25.1,81.81,35.6,563.6
3301,138,13,25.04,83.81,35.81,650.2
3302,138,14,24.28,82.62,38.44,649.9
3303,138,15,23.64,89.12,35.69,643.0
3304,138,16,24.22,90.33,39.8,672.4
3305,138,17,23.49,85.75,40.44,694.4
3306,138,18,23.08,88.23,41.73,717.0
3307,138,19,23.11,90.38,42.87,762.0
3308,138,20,22.56,80.86,40.75,722.2
3309,138,21,22.72,76.22,38.14,684.4
3310,138,22,23.14,73.26,35.3,698.3
3311,138,23,24.35,72.31,34.09,685.6
3312,139,0,25.17,67.01,34.73,664.8
3313,139,1,26.19,60.93,32.63,607.6
3314,139,2,27.61,60.05,33.08,599.4
3315,139,3,28.7,55.76,27.58,584.1
3316,139,4,29.02,55.36,,557.7
3317,139,5,28.92,50.64,29.17,520.2
3318,139,6,29.56,46.56,28.95,511.6
3319,139,7,29.64,50.26,27.69,550.4
3320,139,8,28.22,53.04,27.17,523.3
3321,139,9,,58.56,22.23,516.5
3322,139,10,26.7,60.06,22.08,523.6
3323,139,11,26.12,61.47,26.29,542.9
3324,139,12,,69.87,26.96,575.6
3325,139,13,24.42,69.07,27.91,632.4
3326,139,14,23.59,76.88,25.05,670.7
3327,139,15,22.61,83.89,23.84,693.5
3328,139,16,21.49,88.31,28.28,716.3
3329,139,17,20.9,86.96,30.96,740.0
3330,139,18,20.76,84.57,29.31,696.4
3331,139,19,20.86,83.33,28.9,720.6
3332,139,20,20.3,77.92,29.45,685.2
3333,139,21,20.92,73.09,27.34,655.8
3334,139,22,21.96,72.65,23.56,641.7
3335,139,23,22.92,71.38,23.62,611.5
3336,140,0,23.97,64.47,24.98,593.4
3337,140,1,25.38,63.09,26.13,564.7
3338,140,2,25.87,61.01,27.7,526.9
3339,140,3,,62.42,24.29,540.1
3340,140,4,26.78,61.18,24.55,532.7
3341,140,5,27.83,62.15,24.3,520.5
3342,140,6,28.94,62.07,24.66,526.0
3343,140,7,29.13,64.46,24.99,503.3
3344,140,8,27.87,60.8,24.67,564.4
3345,140,9,27.16,,19.93,543.7
3346,140,10,26.52,64.58,24.29,564.8
3347,140,11,25.66,66.99,26.76,580.5
3348,140,12,24.89,71.87,25.52,599.3
3349,140,13,23.34,77.19,28.42,616.7
3350,140,14,22.45,81.35,29.22,626.1
3351,140,15,21.86,83.22,29.95,683.3
3352,140,16,21.62,82.83,29.8,670.0
3353,140,17,20.72,87.39,32.1,709.2
3354,140,18,20.41,88.35,31.28,728.0
3355,140,19,19.23,84.12,29.68,710.7
3356,140,20,19.62,81.82,32.41,710.3
3357,140,21,20.29,74.08,31.98,683.8
3358,140,22,20.9,71.6,31.39,629.0
3359,140,23,22.28,67.82,32.32,574.9
3360,141,0,23.54,62.66,30.27,566.0
3361,141,1,23.65,64.14,28.72,552.6
3362,141,2,25.12,57.01,,529.5
3363,141,3,25.77,56.39,25.28,493.8
3364,141,4,26.97,60.64,25.71,470.5
3365,141,5,26.94,61.65,24.32,451.6
3366,141,6,27.39,60.01,26.52,406.0
3367,141,7,27.34,56.22,28.13,420.0
3368,141,8,27.31,53.25,,452.0
3369,141,9,26.88,54.55,27.14,476.7
3370,141,10,26.02,55.87,28.19,548.8
3371,141,11,24.39,57.82,27.21,
3372,141,12,22.86,61.41,28.78,563.4
3373,141,13,21.87,65.7,25.73,600.5
3374,141,14,21.23,71.44,24.57,637.3
3375,141,15,20.36,71.24,28.94,615.3
3376,141,16,20.3,72.38,31.12,657.1
3377,141,17,19.92,74.35,31.47,679.5
3378,141,18,19.45,75.17,30.45,633.2
3379,141,19,19.66,81.02,28.92,636.4
3380,141,20,20.38,80.31,29.83,613.3
3381,141,21,21.31,73.07,29.28,593.6
3382,141,22,23.16,71.79,32.32,546.2
3383,141,23,23.66,70.16,31.36,541.8
3384,142,0,24.63,66.02,30.83,565.3
3385,142,1,25.85,58.63,27.34,543.2
3386,142,2,26.75,60.85,26.23,461.3
3387,142,3,27.28,54.39,26.34,452.5
3388,142,4,27.15,54.24,25.45,435.0
3389,142,5,27.46,53.33,24.6,401.7
3390,142,6,27.25,54.54,25.67,415.9
3391,142,7,26.5,59.88,29.28,448.7
3392,142,8,26.08,62.19,30.06,446.3
3393,142,9,25.3,61.93,33.04,
3394,142,10,25.17,67.7,34.92,413.4
3395,142,11,24.77,68.45,37.77,441.7
3396,142,12,23.44,72.19,37.11,485.0
3397,142,13,22.49,71.57,37.42,517.5
3398,142,14,20.79,72.01,37.74,543.4
3399,142,15,20.06,75.58,39.49,597.0
3400,142,16,19.95,79.31,41.44,637.8
3401,142,17,20.18,75.79,41.7,661.7
3402,142,18,19.78,78.47,43.2,691.4
3403,142,19,20.59,75.93,41.42,672.2
3404,142,20,20.24,78.94,42.43,636.4
3405,142,21,20.41,75.62,43.33,611.4
3406,142,22,21.85,69.38,43.21,579.8
3407,142,23,23.78,66.61,41.79,508.6
3408,143,0,25.0,60.49,41.5,479.3
3409,143,1,25.91,61.19,37.93,490.9
3410,143,2,25.7,57.81,36.86,490.7
3411,143,3,25.68,54.45,36.15,483.4
3412,143,4,26.71,54.07,32.35,469.4
3413,143,5,27.18,49.55,32.72,494.6
3414,143,6,27.0,45.52,29.83,459.4
3415,143,7,27.2,48.03,29.12,439.5
3416,143,8,27.09,46.77,29.7,483.3
3417,143,9,27.1,46.72,28.96,501.9
3418,143,10,26.39,53.5,,509.0
3419,143,11,26.06,59.41,31.45,553.4
3420,143,12,24.92,59.97,31.0,572.8
3421,143,13,23.74,62.84,33.47,584.0
3422,143,14,23.26,64.72,33.06,595.4
3423,143,15,21.79,74.33,38.76,635.0
3424,143,16,22.54,79.82,38.99,663.7
3425,143,17,22.02,80.08,36.89,716.6
3426,143,18,21.8,82.49,35.16,710.4
3427,143,19,21.94,77.86,37.61,697.1
3428,143,20,23.02,74.78,36.42,720.9
3429,143,21,23.65,73.35,33.16,721.0
3430,143,22,23.28,72.12,34.41,691.3
3431,143,23,24.8,68.5,32.78,615.7
3432,144,0,25.39,65.66,33.29,563.7
3433,144,1,26.31,62.18,34.2,508.8
3434,144,2,26.48,58.2,33.67,486.8
3435,144,3,27.58,54.37,37.48,454.3
3436,144,4,27.84,50.97,32.77,481.5
3437,144,5,28.32,50.55,30.52,429.5
3438,144,6,28.32,51.52,29.85,401.6
3439,144,7,29.19,52.71,34.53,420.7
3440,144,8,29.62,50.67,38.1,452.3
3441,144,9,28.68,50.48,40.58,
3442,144,10,27.61,55.52,38.89,404.6
3443,144,11,26.24,64.05,37.83,444.4
3444,144,12,25.62,68.31,36.74,525.2
3445,144,13,24.2,70.83,35.96,611.8
3446,144,14,22.88,75.16,39.84,630.4
3447,144,15,22.47,74.81,39.82,652.6
3448,144,16,21.41,81.49,39.95,652.7
3449,144,17,20.92,83.41,41.68,685.4
3450,144,18,19.94,81.73,38.13,729.4
3451,144,19,20.55,80.79,38.12,752.5
3452,144,20,21.94,77.84,35.53,731.5
3453,144,21,22.76,79.7,34.53,684.5
3454,144,22,24.11,75.79,32.79,657.2
3455,144,23,24.34,72.53,30.91,660.4
3456,145,0,25.32,70.23,30.77,612.2
3457,145,1,25.73,63.8,30.54,531.1
3458,145,2,26.55,60.74,29.42,496.1
3459,145,3,27.76,58.37,29.63,468.2
3460,145,4,28.37,51.16,27.46,
3461,145,5,27.99,50.83,28.77,412.2
3462,145,6,27.56,50.46,28.41,428.9
3463,145,7,26.93,51.62,27.78,484.5
3464,145,8,27.07,53.41,26.88,460.4
3465,145,9,27.66,56.73,27.45,500.5
3466,145,10,27.46,63.89,32.45,549.1
3467,145,11,25.36,63.53,33.3,587.0
3468,145,12,25.09,66.43,32.07,587.6
3469,145,13,24.42,72.48,35.2,591.3
3470,145,14,22.5,77.45,35.27,626.1
3471,145,15,21.54,81.68,36.8,655.7
3472,145,16,21.49,91.95,36.3,662.6
3473,145,17,21.29,93.96,39.45,710.6
3474,145,18,20.38,96.48,38.31,703.0
3475,145,19,20.86,93.43,41.02,651.6
3476,145,20,20.17,87.64,38.28,641.2
3477,145,21,20.88,83.52,37.06,641.1
3478,145,22,22.46,81.97,39.09,628.9
3479,145,23,23.46,78.81,38.24,610.6
3480,146,0,24.26,75.33,41.51,617.5
3481,146,1,25.81,69.94,39.28,553.6
3482,146,2,27.23,64.53,38.29,514.0
3483,146,3,28.59,60.43,40.73,529.3
3484,146,4,,59.89,36.21,456.6
3485,146,5,30.1,60.37,32.07,446.9
3486,146,6,30.28,56.06,30.25,476.8
3487,146,7,29.94,58.54,32.1,509.5
3488,146,8,29.3,57.53,29.19,531.9
3489,146,9,28.3,61.08,31.26,560.5
3490,146,10,26.7,63.23,33.25,550.3
3491,146,11,25.24,71.28,38.24,609.9
3492,146,12,24.15,73.12,40.95,602.6
3493,146,13,23.33,77.0,42.15,602.6
3494,146,14,23.14,81.9,45.24,643.4
3495,146,15,22.19,81.7,46.35,656.3
3496,146,16,,83.59,45.25,682.8
3497,146,17,21.97,84.07,42.72,706.6
3498,146,18,21.48,82.95,41.37,754.5
3499,146,19,21.75,81.23,40.95,754.1
3500,146,20,21.84,83.33,40.74,718.9
3501,146,21,23.01,,35.65,712.5
3502,146,22,23.92,77.65,34.65,660.8
3503,146,23,24.04,74.85,34.04,652.7
3504,147,0,25.08,66.55,34.35,618.1
3505,147,1,26.86,64.53,36.7,592.4
3506,147,2,27.5,56.77,35.89,513.6
3507,147,3,28.39,56.14,33.02,434.6
3508,147,4,29.13,52.54,28.74,388.3
3509,147,5,28.82,51.52,30.07,434.4
3510,147,6,29.16,47.53,28.38,407.3
3511,147,7,28.23,49.23,30.59,438.9
3512,147,8,27.59,54.2,33.92,439.9
3513,147,9,27.61,54.44,31.32,459.7
3514,147,10,26.95,56.27,33.43,490.1
3515,147,11,25.79,61.95,37.04,566.0
3516,147,12,24.97,67.73,39.9,610.5
3517,147,13,23.86,64.55,36.36,648.1
3518,147,14,22.87,75.3,35.69,705.3
3519,147,15,22.34,80.24,,706.1
3520,147,16,21.26,84.74,36.36,747.2
3521,147,17,20.88,85.59,37.91,773.7
3522,147,18,20.59,80.4,32.87,790.0
3523,147,19,19.97,82.46,,770.1
3524,147,20,20.1,79.52,34.8,737.7
3525,147,21,21.76,79.2,34.96,690.5
3526,147,22,22.82,75.63,34.85,643.3
3527,147,23,23.11,72.97,33.51,592.6
3528,148,0,23.5,66.91,30.75,575.3
3529,148,1,24.74,66.03,30.26,541.0
3530,148,2,26.7,58.91,29.92,525.8
3531,148,3,27.46,63.02,30.79,514.1
3532,148,4,28.78,66.98,31.84,467.6
3533,148,5,29.25,69.25,31.75,431.5
3534,148,6,29.51,70.99,33.91,428.5
3535,148,7,28.57,69.41,33.18,419.9
3536,148,8,28.66,72.82,30.67,418.5
3537,148,9,27.78,73.12,32.52,490.6
3538,148,10,27.36,70.02,33.76,479.8
3539,148,11,25.89,77.35,35.83,567.5
3540,148,12,24.94,83.39,34.34,605.1
3541,148,13,24.06,85.69,39.23,659.2
3542,148,14,22.97,84.34,41.49,704.8
3543,148,15,22.32,85.01,41.51,737.5
3544,148,16,21.5,81.54,40.11,789.5
3545,148,17,20.75,86.2,42.72,760.8
3546,148,18,21.47,,40.49,753.6
3547,148,19,22.01,82.75,44.95,722.5
3548,148,20,21.83,79.1,42.95,666.5
3549,148,21,22.67,73.08,45.54,635.9
3550,148,22,23.01,71.78,43.81,664.6
3551,148,23,23.36,68.04,45.57,630.1
3552,149,0,25.01,67.58,42.36,648.3
3553,149,1,25.18,60.39,40.87,661.7
3554,149,2,26.76,55.4,41.09,693.3
3555,149,3,27.5,46.21,41.03,692.7
3556,149,4,28.08,39.09,41.98,705.5
3557,149,5,28.75,45.37,39.83,669.9
3558,149,6,29.19,52.58,39.27,643.4
3559,149,7,28.59,53.91,41.36,630.1
3560,149,8,28.59,53.39,39.61,619.9
3561,149,9,27.98,55.59,40.87,624.0
3562,149,10,26.49,62.05,40.69,651.2
3563,149,11,25.53,64.46,41.59,651.7
3564,149,12,25.28,69.55,42.34,635.8
3565,149,13,25.03,73.75,41.37,670.5
3566,149,14,24.21,75.99,41.6,676.2
3567,149,15,22.54,78.01,42.57,683.9
3568,149,16,22.08,81.91,42.85,699.6
3569,149,17,21.99,80.94,46.29,703.0
3570,149,18,22.05,83.58,48.03,736.9
3571,149,19,22.37,82.17,47.91,726.3
3572,149,20,22.71,81.69,45.42,742.0
3573,149,21,23.08,83.98,42.79,722.6
3574,149,22,23.43,80.34,45.77,690.1
3575,149,23,23.37,79.52,42.26,660.9
3576,150,0,24.7,69.98,41.2,593.5
3577,150,1,25.9,65.09,40.63,572.2
3578,150,2,27.18,62.08,38.75,564.4
3579,150,3,27.32,65.21,35.72,561.2
3580,150,4,28.39,56.67,33.54,501.9
3581,150,5,29.85,55.36,32.24,451.6
3582,150,6,29.85,59.67,30.97,439.5
3583,150,7,29.53,57.72,34.16,484.9
3584,150,8,29.17,58.77,34.64,503.0
3585,150,9,29.43,62.4,34.33,502.3
3586,150,10,27.79,66.18,35.57,493.5
3587,150,11,26.79,74.53,38.03,513.1
3588,150,12,25.23,79.24,38.39,
3589,150,13,23.9,86.5,41.32,599.6
3590,150,14,22.95,88.03,39.65,659.5
3591,150,15,22.84,88.17,43.0,659.1
3592,150,16,23.0,89.49,43.54,701.8
3593,150,17,22.56,87.27,43.79,
3594,150,18,21.98,89.44,42.5,704.7
3595,150,19,23.2,87.79,40.02,701.9
3596,150,20,23.01,84.44,36.64,701.6
3597,150,21,23.1,83.94,35.13,688.1
3598,150,22,,77.58,36.22,
3599,150,23,24.62,76.85,33.9,602.6
3600,151,0,26.05,71.77,30.46,593.0
3601,151,1,28.12,71.76,28.56,603.8
3602,151,2,28.02,66.9,27.86,554.3
3603,151,3,29.42,65.78,27.36,515.0
3604,151,4,29.82,63.8,27.45,492.2
3605,151,5,30.39,64.35,30.04,489.5
3606,151,6,29.45,63.76,33.03,488.6
3607,151,7,30.01,58.88,37.5,
3608,151,8,29.82,63.67,34.54,489.9
3609,151,9,28.95,65.67,33.7,521.4
3610,151,10,28.27,71.07,36.32,528.5
3611,151,11,26.72,76.42,36.59,557.3
3612,151,12,25.32,77.45,39.63,634.5
3613,151,13,24.05,78.4,41.18,627.2
3614,151,14,22.2,84.16,45.35,651.6
3615,151,15,22.02,86.29,48.0,647.7
3616,151,16,22.07,91.53,50.31,678.1
3617,151,17,21.28,92.22,49.28,722.1
3618,151,18,21.35,95.63,48.76,731.5
3619,151,19,21.35,95.87,47.63,724.8
3620,151,20,21.94,94.65,43.94,746.8
3621,151,21,22.25,90.52,46.3,731.7
3622,151,22,22.69,87.71,46.72,722.5
3623,151,23,24.31,87.25,44.71,704.2
3624,152,0,25.32,82.41,46.03,592.5
3625,152,1,27.38,79.45,43.25,563.0
3626,152,2,28.17,75.2,38.31,510.3
3627,152,3,28.38,71.78,39.6,
3628,152,4,29.6,73.92,36.3,498.3
3629,152,5,30.16,74.85,35.68,479.0
3630,152,6,30.48,73.12,36.15,525.5
3631,152,7,30.73,72.97,37.2,490.1
3632,152,8,29.71,71.15,39.35,476.7
3633,152,9,28.85,72.21,41.03,520.3
3634,152,10,27.82,75.61,42.75,538.5
3635,152,11,26.13,81.11,41.83,578.1
3636,152,12,25.03,86.36,43.35,607.7
3637,152,13,24.75,85.88,41.23,636.8
3638,152,14,23.84,91.92,45.5,660.1
3639,152,15,22.26,93.98,43.37,692.3
3640,152,16,20.93,92.75,43.46,729.2
3641,152,17,21.58,98.05,41.44,780.7
3642,152,18,21.4,100.0,40.57,773.0
3643,152,19,21.23,100.0,41.03,754.1
3644,152,20,21.58,100.0,40.08,726.4
3645,152,21,21.57,99.81,42.31,743.8
3646,152,22,23.33,99.59,42.22,730.5
3647,152,23,24.14,96.53,40.55,646.7
3648,153,0,25.93,86.97,39.55,568.0
3649,153,1,26.91,88.12,41.25,524.3
3650,153,2,28.52,86.1,42.14,511.1
3651,153,3,29.28,79.69,38.88,493.1
3652,153,4,30.17,72.84,36.99,493.6
3653,153,5,30.7,72.03,37.77,481.0
3654,153,6,30.89,69.78,38.46,515.8
3655,153,7,30.67,70.6,36.54,537.4
3656,153,8,29.91,73.62,38.69,546.9
3657,153,9,30.06,73.42,37.63,590.6
3658,153,10,28.45,72.61,41.32,566.5
3659,153,11,27.32,77.3,43.32,593.0
3660,153,12,26.16,79.38,41.97,627.7
3661,153,13,25.21,83.72,42.07,673.4
3662,153,14,23.91,83.28,42.17,656.9
3663,153,15,23.18,86.1,43.63,679.6
3664,153,16,22.39,91.14,44.12,713.3
3665,153,17,21.16,94.66,42.5,739.8
3666,153,18,21.15,92.77,40.33,773.9
3667,153,19,20.84,89.02,42.02,784.8
3668,153,20,20.56,88.23,42.73,765.0
3669,153,21,21.6,88.12,42.75,757.7
3670,153,22,22.92,86.55,42.84,721.1
3671,153,23,24.3,81.55,40.93,690.8
3672,154,0,,78.88,40.65,674.9
3673,154,1,25.76,79.69,45.01,635.7
3674,154,2,26.24,76.32,46.18,610.1
3675,154,3,28.35,67.93,44.36,603.1
3676,154,4,28.5,66.41,42.36,593.0
3677,154,5,29.34,71.2,36.06,601.8
3678,154,6,29.19,66.24,38.48,642.7
3679,154,7,29.2,66.8,40.36,644.4
3680,154,8,28.57,67.58,39.68,625.4
3681,154,9,,70.3,37.56,642.4
3682,154,10,27.63,74.01,36.48,664.5
3683,154,11,26.47,81.01,38.92,694.8
3684,154,12,24.98,84.71,40.23,749.1
3685,154,13,24.24,92.01,43.07,720.4
3686,154,14,22.77,94.47,44.46,778.6
3687,154,15,22.36,95.86,47.44,836.7
3688,154,16,23.16,95.79,48.82,852.1
3689,154,17,23.27,91.7,50.81,
3690,154,18,23.23,93.57,46.55,842.7
3691,154,19,23.04,99.6,44.17,825.3
3692,154,20,22.25,99.08,43.5,819.4
3693,154,21,22.25,98.25,45.51,803.9
3694,154,22,23.87,93.23,48.67,784.3
3695,154,23,24.44,88.43,47.21,757.5
3696,155,0,25.2,87.21,44.84,735.1
3697,155,1,26.28,88.75,39.92,708.7
3698,155,2,26.84,88.35,41.11,638.4
3699,155,3,27.26,86.03,39.39,624.9
3700,155,4,28.16,82.04,44.98,641.1
3701,155,5,28.35,79.66,42.79,612.1
3702,155,6,28.4,,46.73,631.7
3703,155,7,28.17,70.71,47.83,595.5
3704,155,8,28.35,68.52,45.55,595.5
3705,155,9,27.8,71.2,46.3,589.2
3706,155,10,27.07,73.55,,642.9
3707,155,11,26.58,72.98,48.36,703.0
3708,155,12,25.55,77.48,50.7,717.1
3709,155,13,24.45,81.07,52.87,765.6
3710,155,14,23.81,81.87,54.42,821.3
3711,155,15,,84.92,54.56,826.9
3712,155,16,22.59,87.41,52.26,833.6
3713,155,17,22.21,88.12,52.21,850.3
3714,155,18,21.66,92.57,52.46,819.0
3715,155,19,21.43,87.05,48.33,808.7
3716,155,20,22.35,80.9,48.43,842.3
3717,155,21,23.24,80.4,47.71,795.9
3718,155,22,24.28,79.24,44.42,781.8
3719,155,23,25.33,78.27,43.16,753.7
3720,156,0,26.31,73.89,41.92,706.2
